"1	тру	тру	ADJ	_	Animacy=|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@mt1995f-words#@mt1995f#9.298#9.674"
"212	не	не	PART	_	_	_	_	_	@mt1995f-words#@mt1995f#2185.687#2185.964"
"213	надо	надо	PRED	_	Degree=Pos	_	_	_	@mt1995f-words#@mt1995f#2185.964#2186.241"
"214	представлять	представлять	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	_	_	_	@mt1995f-words#@mt1995f#2186.241#2186.518"
"215	#смеется#	#смеется#	X	_	_	_	_	_	@mt1995f-words#@mt1995f#2186.518#2186.8"
"216	ойй	ойй	INTJ	_	Animacy=Inan|Case=Gen|Gender=Neut|Number=Plur	_	_	_	@mt1995f-words#@mt1995f#2194.533#2195.033"
"217	#морщится#	#морщится#	X	_	_	_	_	_	@mt1995f-words#@mt1995f#2195.033#2195.533"
"218	угу	угу	INTJ	_	Animacy=Anim|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@mt1995f-words#@mt1995f#2211.48#2211.88"
"219	да	да	INTJ	_	_	_	_	_	@alp1990f-words#@alp1990f#32.437#33.093"
"220	ээ	ээ	INTJ	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@alp1990f-words#@alp1990f#41.086#41.49"
"221	ну	ну	PART	_	_	_	_	_	@alp1990f-words#@alp1990f#41.49#41.894"
"222	да	да	INTJ	_	_	_	_	_	@alp1990f-words#@alp1990f#41.894#42.298"
"223	там	там	ADV	_	Degree=Pos	_	_	_	@alp1990f-words#@alp1990f#42.298#42.702"
"224	скорее	скорее	ADV	_	Degree=Cmp	_	_	_	@alp1990f-words#@alp1990f#42.702#43.106"
"225	было	быть	VERB	_	Aspect=Imp|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@alp1990f-words#@alp1990f#43.106#43.51"
"226	предложение	предложение	NOUN	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@alp1990f-words#@alp1990f#43.51#43.914"
"227	что	что	SCONJ	_	_	_	_	_	@alp1990f-words#@alp1990f#43.914#44.318"
"228	он	он	PRON	_	Case=Nom|Gender=Masc|Number=Sing|Person=3	_	_	_	@alp1990f-words#@alp1990f#44.318#44.722"
"229	уедет	уехать	VERB	_	Aspect=Perf|Mood=Ind|Number=Sing|Person=3|Tense=Fut|VerbForm=Fin|Voice=Act	_	_	_	@alp1990f-words#@alp1990f#44.722#45.126"
"230	/	/	PUNCT	_	_	_	_	_	@alp1990f-words#@alp1990f#45.126#45.531"
"231	да	да	INTJ	_	_	_	_	_	@alp1990f-words#@alp1990f#48.531#48.826"
"232	/	/	PUNCT	_	_	_	_	_	@alp1990f-words#@alp1990f#48.826#49.121"
"233	давай-ка	давай-ка	INTJ	_	_	_	_	_	@alp1990f-words#@alp1990f#49.121#49.416"
"234	ты	ты	PRON	_	Case=Nom|Number=Sing|Person=2	_	_	_	@alp1990f-words#@alp1990f#49.416#49.711"
"235	уедешь	уехать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=2|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@alp1990f-words#@alp1990f#49.711#50.006"
"236	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@alp1990f-words#@alp1990f#50.006#50.301"
"237	было	быть	AUX	_	Aspect=Imp|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@alp1990f-words#@alp1990f#50.301#50.596"
"238	сложнее	сложно	ADV	_	Degree=Cmp	_	_	_	@alp1990f-words#@alp1990f#50.596#50.891"
"239	ну	ну	PART	_	_	_	_	_	@alp1990f-words#@alp1990f#50.891#51.186"
"240	у	у	ADP	_	_	_	_	_	@alp1990f-words#@alp1990f#51.186#51.481"
"241	меня	я	PRON	_	Case=Gen|Number=Sing|Person=1	_	_	_	@alp1990f-words#@alp1990f#51.481#51.776"
"242	появилась	появиться	VERB	_	Aspect=Perf|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid	_	_	_	@alp1990f-words#@alp1990f#51.776#52.071"
"243	мысль	мысль	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@alp1990f-words#@alp1990f#52.071#52.366"
"244	/	/	PUNCT	_	_	_	_	_	@alp1990f-words#@alp1990f#52.366#52.661"
"245	что	что	SCONJ	_	_	_	_	_	@alp1990f-words#@alp1990f#52.661#52.956"
"246	вот	вот	PART	_	_	_	_	_	@alp1990f-words#@alp1990f#52.956#53.251"
"247	/	/	PUNCT	_	_	_	_	_	@alp1990f-words#@alp1990f#53.251#53.546"
"248	наверно	наверно	ADV	_	Degree=Pos	_	_	_	@alp1990f-words#@alp1990f#53.546#53.841"
"249	можно	можно	ADV	_	Degree=Pos	_	_	_	@alp1990f-words#@alp1990f#53.841#54.136"
"250	так	так	ADV	_	Degree=Pos	_	_	_	@alp1990f-words#@alp1990f#54.136#54.431"
"251	сделать	сделать	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Act	_	_	_	@alp1990f-words#@alp1990f#54.431#54.726"
"252	/	/	PUNCT	_	_	_	_	_	@alp1990f-words#@alp1990f#54.726#55.021"
"253	то	то	DET	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@alp1990f-words#@alp1990f#55.021#55.316"
"254	есть	быть	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@alp1990f-words#@alp1990f#55.316#55.611"
"255	при	при	ADP	_	_	_	_	_	@alp1990f-words#@alp1990f#55.611#55.906"
"256	разборе	разбор	NOUN	_	Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing	_	_	_	@alp1990f-words#@alp1990f#55.906#56.201"
"257	сценария	сценарий	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@alp1990f-words#@alp1990f#56.201#56.5"
"258	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@alp1990f-words#@alp1990f#56.531#57.021"
"259	вот	вот	PART	_	_	_	_	_	@alp1990f-words#@alp1990f#57.021#57.511"
"260	обратила	обратить	VERB	_	Aspect=Perf|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@alp1990f-words#@alp1990f#57.511#58.001"
"261	внимание	внимание	NOUN	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@alp1990f-words#@alp1990f#58.001#58.491"
"262	на	на	ADP	_	_	_	_	_	@alp1990f-words#@alp1990f#58.491#58.981"
"263	такую	такой	DET	_	Case=Acc|Gender=Fem|Number=Sing	_	_	_	@alp1990f-words#@alp1990f#58.981#59.471"
"264	ээ	ээ	INTJ	_	Case=Gen|Degree=Pos|Gender=Fem|Number=Sing	_	_	_	@alp1990f-words#@alp1990f#59.471#59.961"
"265	на	на	ADP	_	_	_	_	_	@alp1990f-words#@alp1990f#59.961#60.451"
"266	такой	такой	DET	_	Case=Acc|Gender=Masc|Number=Sing	_	_	_	@alp1990f-words#@alp1990f#60.451#60.941"
"267	момент	момент	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@alp1990f-words#@alp1990f#60.941#61.431"
"268	что	что	SCONJ	_	_	_	_	_	@alp1990f-words#@alp1990f#61.431#61.921"
"269	ээ	ээ	X	_	Foreign=Yes	_	_	_	@alp1990f-words#@alp1990f#61.921#62.411"
"270	персонаж	персонаж	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@alp1990f-words#@alp1990f#62.411#62.901"
"271	одинокий	одинокий	ADJ	_	Case=Nom|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@alp1990f-words#@alp1990f#62.901#63.391"
"272	/	/	PUNCT	_	_	_	_	_	@alp1990f-words#@alp1990f#63.391#63.881"
"273	и	и	CCONJ	_	_	_	_	_	@alp1990f-words#@alp1990f#63.881#64.371"
"274	она	она	PRON	_	Case=Nom|Gender=Fem|Number=Sing|Person=3	_	_	_	@alp1990f-words#@alp1990f#64.371#64.861"
"275	сейчас	сейчас	ADV	_	Degree=Pos	_	_	_	@alp1990f-words#@alp1990f#64.861#65.351"
"276	одинока	одинокий	ADJ	_	Degree=Pos|Gender=Fem|Number=Sing|Variant=Short	_	_	_	@alp1990f-words#@alp1990f#65.351#65.841"
"277	/	/	PUNCT	_	_	_	_	_	@alp1990f-words#@alp1990f#65.841#66.331"
"278	и	и	CCONJ	_	_	_	_	_	@alp1990f-words#@alp1990f#66.331#66.821"
"279	как	как	ADV	_	Degree=Pos	_	_	_	@alp1990f-words#@alp1990f#66.821#67.311"
"280	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@alp1990f-words#@alp1990f#67.311#67.801"
"281	вообще	вообще	ADV	_	Degree=Pos	_	_	_	@alp1990f-words#@alp1990f#67.801#68.291"
"282	одной	один	NUM	_	Case=Gen|Gender=Fem	_	_	_	@alp1990f-words#@alp1990f#68.291#68.781"
"283	появилась	появиться	VERB	_	Aspect=Perf|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid	_	_	_	@alp1990f-words#@alp1990f#68.781#69.271"
"284	мысль	мысль	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@alp1990f-words#@alp1990f#69.271#69.761"
"285	/	/	PUNCT	_	_	_	_	_	@alp1990f-words#@alp1990f#69.761#70.251"
"286	ээ	ээ	INTJ	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@alp1990f-words#@alp1990f#70.251#70.75"
"287	но	но	CCONJ	_	_	_	_	_	@alp1990f-words#@alp1990f#70.75#71.071"
"288	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@alp1990f-words#@alp1990f#71.071#71.392"
"289	ее	она	PRON	_	Case=Gen|Gender=Fem|Number=Sing|Person=3	_	_	_	@alp1990f-words#@alp1990f#71.392#71.713"
"290	не	не	PART	_	_	_	_	_	@alp1990f-words#@alp1990f#71.713#72.034"
"291	выносила	выносить	VERB	_	Aspect=Perf|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@alp1990f-words#@alp1990f#72.034#72.355"
"292	/	/	PUNCT	_	_	_	_	_	@alp1990f-words#@alp1990f#72.355#72.676"
"293	и	и	CCONJ	_	_	_	_	_	@alp1990f-words#@alp1990f#72.676#72.997"
"294	вот	вот	PART	_	_	_	_	_	@alp1990f-words#@alp1990f#72.997#73.318"
"295	там	там	ADV	_	Degree=Pos	_	_	_	@alp1990f-words#@alp1990f#73.318#73.639"
"296	буквально	буквально	ADV	_	Degree=Pos	_	_	_	@alp1990f-words#@alp1990f#73.639#73.96"
"297	через	через	ADP	_	_	_	_	_	@alp1990f-words#@alp1990f#73.96#74.281"
"298	несколько	несколько	DET	_	Animacy=Inan|Case=Acc	_	_	_	@alp1990f-words#@alp1990f#74.281#74.602"
"299	дней	день	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Plur	_	_	_	@alp1990f-words#@alp1990f#74.602#74.923"
"300	мы	мы	PRON	_	Case=Nom|Number=Plur|Person=1	_	_	_	@alp1990f-words#@alp1990f#74.923#75.244"
"301	сидели	сидеть	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@alp1990f-words#@alp1990f#75.244#75.565"
"302	что-то	что-то	PRON	_	Case=Acc	_	_	_	@alp1990f-words#@alp1990f#75.565#75.886"
"303	на	на	ADP	_	_	_	_	_	@alp1990f-words#@alp1990f#75.886#76.207"
"304	кухне	кухня	NOUN	_	Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing	_	_	_	@alp1990f-words#@alp1990f#76.207#76.528"
"305	пили	пить	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@alp1990f-words#@alp1990f#76.528#76.849"
"306	чай	чай	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@alp1990f-words#@alp1990f#76.849#77.17"
"307	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@alp1990f-words#@alp1990f#77.17#77.491"
"308	сказала	сказать	VERB	_	Aspect=Perf|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@alp1990f-words#@alp1990f#77.491#77.812"
"309	смотри	смотреть	NUM	_	Animacy=Inan|Case=Acc	_	_	_	@alp1990f-words#@alp1990f#77.812#78.133"
"310	#смеется#	#смеется#	X	_	_	_	_	_	@alp1990f-words#@alp1990f#78.133#78.454"
"311	есть	быть	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@alp1990f-words#@alp1990f#78.454#78.775"
"312	такая	такой	DET	_	Case=Nom|Gender=Fem|Number=Sing	_	_	_	@alp1990f-words#@alp1990f#78.775#79.096"
"313	идея	идея	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@alp1990f-words#@alp1990f#79.096#79.417"
"314	но	но	CCONJ	_	_	_	_	_	@alp1990f-words#@alp1990f#79.417#79.738"
"315	если	если	SCONJ	_	_	_	_	_	@alp1990f-words#@alp1990f#79.738#80.059"
"316	ты	ты	PRON	_	Case=Nom|Number=Sing|Person=2	_	_	_	@alp1990f-words#@alp1990f#80.059#80.38"
"317	скажешь	сказать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=2|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@alp1990f-words#@alp1990f#80.38#80.701"
"318	что	что	SCONJ	_	Case=Nom	_	_	_	@alp1990f-words#@alp1990f#80.701#81.022"
"319	нет	нет	INTJ	_	_	_	_	_	@alp1990f-words#@alp1990f#81.022#81.343"
"320	/	/	PUNCT	_	_	_	_	_	@alp1990f-words#@alp1990f#81.343#81.664"
"321	мы	мы	PRON	_	Case=Nom|Number=Plur|Person=1	_	_	_	@alp1990f-words#@alp1990f#81.664#81.985"
"322	не	не	PART	_	_	_	_	_	@alp1990f-words#@alp1990f#81.985#82.306"
"323	будем	быть	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=1|Tense=Fut|VerbForm=Fin|Voice=Act	_	_	_	@alp1990f-words#@alp1990f#82.306#82.627"
"324	этого	это	PRON	_	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing	_	_	_	@alp1990f-words#@alp1990f#82.627#82.948"
"325	делать	делать	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	_	_	_	@alp1990f-words#@alp1990f#82.948#83.269"
"326	ну	ну	PART	_	_	_	_	_	@alp1990f-words#@alp1990f#83.269#83.59"
"327	и	и	CCONJ	_	_	_	_	_	@alp1990f-words#@alp1990f#83.59#83.911"
"328	Паша	Паша	PROPN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@alp1990f-words#@alp1990f#83.911#84.232"
"329	как-то	как-то	ADV	_	_	_	_	_	@alp1990f-words#@alp1990f#84.232#84.553"
"331	он	он	PRON	_	Case=Nom|Gender=Masc|Number=Sing|Person=3	_	_	_	@alp1990f-words#@alp1990f#84.874#85.195"
"332	посидел	посидеть	VERB	_	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@alp1990f-words#@alp1990f#85.195#85.516"
"333	так	так	ADV	_	Degree=Pos	_	_	_	@alp1990f-words#@alp1990f#85.516#85.837"
"334	помолчал	помолчать	VERB	_	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@alp1990f-words#@alp1990f#85.837#86.158"
"335	говорит	говорить	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@alp1990f-words#@alp1990f#86.158#86.479"
"336	ну	ну	PART	_	_	_	_	_	@alp1990f-words#@alp1990f#86.479#86.8"
"337	хорошо	хорошо	INTJ	_	Degree=Pos	_	_	_	@alp1990f-words#@alp1990f#86.8#87.121"
"338	мне	я	PRON	_	Case=Dat|Number=Sing|Person=1	_	_	_	@alp1990f-words#@alp1990f#87.121#87.442"
"339	будет	быть	AUX	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Fut|VerbForm=Fin|Voice=Act	_	_	_	@alp1990f-words#@alp1990f#87.442#87.763"
"340	тоже	тоже	PART	_	_	_	_	_	@alp1990f-words#@alp1990f#87.763#88.084"
"341	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@alp1990f-words#@alp1990f#88.084#88.405"
"342	интересно	интересно	ADJ	_	Degree=Pos|Gender=Neut|Number=Sing|Variant=Short	_	_	_	@alp1990f-words#@alp1990f#88.405#88.726"
"343	/	/	PUNCT	_	_	_	_	_	@alp1990f-words#@alp1990f#88.726#89.047"
"344	то	то	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@alp1990f-words#@alp1990f#89.047#89.368"
"345	есть	быть	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@alp1990f-words#@alp1990f#89.368#89.689"
"346	как	как	ADV	_	Degree=Pos	_	_	_	@alp1990f-words#@alp1990f#89.689#90.01"
"347	/	/	PUNCT	_	_	_	_	_	@alp1990f-words#@alp1990f#90.01#90.331"
"348	потому	потому	ADV	_	Degree=Pos	_	_	_	@alp1990f-words#@alp1990f#90.331#90.652"
"349	что	что	SCONJ	_	_	_	_	_	@alp1990f-words#@alp1990f#90.652#90.973"
"350	мы	мы	PRON	_	Case=Nom|Number=Plur|Person=1	_	_	_	@alp1990f-words#@alp1990f#90.973#91.294"
"351	с	с	ADP	_	_	_	_	_	@alp1990f-words#@alp1990f#91.294#91.615"
"352	ним	он	PRON	_	Case=Ins|Gender=Masc|Number=Sing|Person=3	_	_	_	@alp1990f-words#@alp1990f#91.615#91.936"
"353	до	до	ADP	_	_	_	_	_	@alp1990f-words#@alp1990f#91.936#92.257"
"354	этого	это	PRON	_	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing	_	_	_	@alp1990f-words#@alp1990f#92.257#92.578"
"355	сколько	сколько	NUM	_	_	_	_	_	@alp1990f-words#@alp1990f#92.578#92.899"
"356	вот	вот	PART	_	_	_	_	_	@alp1990f-words#@alp1990f#92.899#93.22"
"357	лет	год	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Plur	_	_	_	@alp1990f-words#@alp1990f#93.22#93.541"
"358	мы	мы	PRON	_	Case=Nom|Number=Plur|Person=1	_	_	_	@alp1990f-words#@alp1990f#93.541#93.862"
"359	вместе	вместе	ADV	_	Degree=Pos	_	_	_	@alp1990f-words#@alp1990f#93.862#94.183"
"360	/	/	PUNCT	_	_	_	_	_	@alp1990f-words#@alp1990f#94.183#94.504"
"361	мы	мы	NOUN	_	Animacy=Inan|Case=Nom|Number=Plur	_	_	_	@alp1990f-words#@alp1990f#94.504#94.825"
"362	не	не	PART	_	_	_	_	_	@alp1990f-words#@alp1990f#94.825#95.146"
"363	были	быть	AUX	_	Aspect=Imp|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@alp1990f-words#@alp1990f#95.146#95.531"
"364	восемь	восемь	NUM	_	Aspect=Perf|VerbForm=Inf|Voice=Act	_	_	_	@alp1990f-words#@alp1990f#96.437#96.775"
"365	/	/	PUNCT	_	_	_	_	_	@alp1990f-words#@alp1990f#96.775#97.113"
"366	да	да	INTJ	_	_	_	_	_	@alp1990f-words#@alp1990f#97.113#97.451"
"367	то	то	SCONJ	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@alp1990f-words#@alp1990f#97.451#97.789"
"368	есть	быть	SCONJ	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@alp1990f-words#@alp1990f#97.789#98.127"
"369	/	/	PUNCT	_	_	_	_	_	@alp1990f-words#@alp1990f#98.127#98.465"
"370	и	и	CCONJ	_	_	_	_	_	@alp1990f-words#@alp1990f#98.465#98.803"
"371	мы	мы	PRON	_	Case=Nom|Number=Plur|Person=1	_	_	_	@alp1990f-words#@alp1990f#98.803#99.141"
"372	всегда	всегда	ADV	_	Degree=Pos	_	_	_	@alp1990f-words#@alp1990f#99.141#99.479"
"373	либо	либо	CCONJ	_	_	_	_	_	@alp1990f-words#@alp1990f#99.479#99.817"
"374	это	этот	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@alp1990f-words#@alp1990f#99.817#100.155"
"375	сообщения	сообщение	NOUN	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Plur	_	_	_	@alp1990f-words#@alp1990f#100.155#100.493"
"376	какие-то	какой-то	DET	_	Case=Nom|Number=Plur	_	_	_	@alp1990f-words#@alp1990f#100.493#100.831"
"377	/	/	PUNCT	_	_	_	_	_	@alp1990f-words#@alp1990f#100.831#101.169"
"378	либо	либо	CCONJ	_	_	_	_	_	@alp1990f-words#@alp1990f#101.169#101.507"
"379	звон...	звонки	PROPN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Pl	_	_	_	@alp1990f-words#@alp1990f#101.507#101.845"
"380	ну	ну	PART	_	_	_	_	_	@alp1990f-words#@alp1990f#101.845#102.183"
"381	каждый	каждый	DET	_	Case=Nom|Gender=Masc|Number=Sing	_	_	_	@alp1990f-words#@alp1990f#102.183#102.521"
"382	день	день	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@alp1990f-words#@alp1990f#102.521#102.859"
"383	/	/	PUNCT	_	_	_	_	_	@alp1990f-words#@alp1990f#102.859#103.197"
"384	постоянно	постоянно	ADV	_	Degree=Pos	_	_	_	@alp1990f-words#@alp1990f#103.197#103.535"
"385	/	/	PUNCT	_	_	_	_	_	@alp1990f-words#@alp1990f#103.535#103.875"
"386	нет	нет	INTJ	_		_	_	_	@alp1990f-words#@alp1990f#105.375#105.629"
"387	/	/	PUNCT	_	_	_	_	_	@alp1990f-words#@alp1990f#105.629#105.883"
"388	вообще	вообще	ADV	_	Degree=Pos	_	_	_	@alp1990f-words#@alp1990f#105.883#106.137"
"389	/	/	PUNCT	_	_	_	_	_	@alp1990f-words#@alp1990f#106.137#106.391"
"390	тотально	тотально	ADV	_	Degree=Pos	_	_	_	@alp1990f-words#@alp1990f#106.391#106.645"
"391	/	/	PUNCT	_	_	_	_	_	@alp1990f-words#@alp1990f#106.645#106.899"
"392	вообще	вообще	ADV	_	Degree=Pos	_	_	_	@alp1990f-words#@alp1990f#106.899#107.156"
"393	и	и	CCONJ	_	_	_	_	_	@alp1990f-words#@alp1990f#107.5#107.828"
"394	/	/	PUNCT	_	_	_	_	_	@alp1990f-words#@alp1990f#107.828#108.156"
"395	ну	ну	PART	_	_	_	_	_	@alp1990f-words#@alp1990f#108.156#108.484"
"396	очень	очень	ADV	_	Degree=Pos	_	_	_	@alp1990f-words#@alp1990f#108.484#108.812"
"397	интересный	интересный	ADJ	_	Case=Nom|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@alp1990f-words#@alp1990f#108.812#109.14"
"398	опыт	опыт	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@alp1990f-words#@alp1990f#109.14#109.468"
"399	/	/	PUNCT	_	_	_	_	_	@alp1990f-words#@alp1990f#109.468#109.796"
"400	правда	правда	PART	_		_	_	_	@alp1990f-words#@alp1990f#109.796#110.124"
"401	/	/	PUNCT	_	_	_	_	_	@alp1990f-words#@alp1990f#110.124#110.452"
"402	и	и	CCONJ	_	_	_	_	_	@alp1990f-words#@alp1990f#110.452#110.78"
"403	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@alp1990f-words#@alp1990f#110.78#111.108"
"404	замечала	замечать	VERB	_	Aspect=Imp|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@alp1990f-words#@alp1990f#111.108#111.436"
"405	/	/	PUNCT	_	_	_	_	_	@alp1990f-words#@alp1990f#111.436#111.764"
"406	как	как	SCONJ	_	_	_	_	_	@alp1990f-words#@alp1990f#111.764#112.092"
"407	там	там	ADV	_	Degree=Pos	_	_	_	@alp1990f-words#@alp1990f#112.092#112.42"
"408	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@alp1990f-words#@alp1990f#112.42#112.748"
"409	хожу	ходить	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@alp1990f-words#@alp1990f#112.748#113.076"
"410	и	и	CCONJ	_	_	_	_	_	@alp1990f-words#@alp1990f#113.076#113.404"
"411	высматриваю	высматривать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@alp1990f-words#@alp1990f#113.404#113.732"
"412	его	он	PRON	_	Case=Acc|Gender=Masc|Number=Sing|Person=3	_	_	_	@alp1990f-words#@alp1990f#113.732#114.06"
"413	везде	везде	ADV	_	Degree=Pos	_	_	_	@alp1990f-words#@alp1990f#114.06#114.388"
"414	/	/	PUNCT	_	_	_	_	_	@alp1990f-words#@alp1990f#114.388#114.716"
"415	ну	ну	PART	_	_	_	_	_	@alp1990f-words#@alp1990f#114.716#115.044"
"416	просто	просто	PART	_	_	_	_	_	@alp1990f-words#@alp1990f#115.044#115.372"
"417	вот	вот	PART	_	_	_	_	_	@alp1990f-words#@alp1990f#115.372#115.7"
"418	машинально	машинально	ADV	_	Degree=Pos	_	_	_	@alp1990f-words#@alp1990f#115.7#116.028"
"419	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@alp1990f-words#@alp1990f#116.028#116.356"
"420	смотрю	смотреть	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@alp1990f-words#@alp1990f#116.356#116.684"
"421	вот	вот	PART	_	_	_	_	_	@alp1990f-words#@alp1990f#116.684#117.012"
"422	в	в	ADP	_	_	_	_	_	@alp1990f-words#@alp1990f#117.012#117.34"
"423	окно	окно	NOUN	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@alp1990f-words#@alp1990f#117.34#117.668"
        он      он      PRON    _   Case=Nom|Gender=Masc|Number=Sing|Person=3
"424	/	/	PUNCT	_	_	_	_	_	@alp1990f-words#@alp1990f#117.668#117.996"
"425	не	не	PART	_	_	_	_	_	@alp1990f-words#@alp1990f#117.996#118.324"
"426	он	он	PRON	_	Case=Nom|Gender=Masc|Number=Sing|Person=3	_	_	_	@alp1990f-words#@alp1990f#118.324#118.652"
"427	/	/	PUNCT	_	_	_	_	_	@alp1990f-words#@alp1990f#118.652#118.98"
"428	похож	похожий	ADJ	_	Degree=Pos|Gender=Masc|Number=Sing|Variant=Short	_	_	_	@alp1990f-words#@alp1990f#118.98#119.308"
"429	просто	просто	PART	_	_	_	_	_	@alp1990f-words#@alp1990f#119.308#119.636"
"430	/	/	PUNCT	_	_	_	_	_	@alp1990f-words#@alp1990f#119.636#119.964"
